id,paper_trade_id,mid_status,delta_status,ratio_status
691,ase_pt_e0dcd7cfa0434bf4,NOT NULL,NOT NULL,NOT NULL
692,ase_pt_96c335fbcd3f4c4f,NOT NULL,NOT NULL,NOT NULL
693,ase_pt_96c335fbcd3f4c4f,NOT NULL,NOT NULL,NOT NULL
694,ase_pt_96c335fbcd3f4c4f,NOT NULL,NOT NULL,NOT NULL
695,ase_pt_071c68cb9fa54058,NOT NULL,NOT NULL,NOT NULL
696,ase_pt_071c68cb9fa54058,NOT NULL,NOT NULL,NOT NULL
697,ase_pt_071c68cb9fa54058,NOT NULL,NOT NULL,NOT NULL
698,ase_pt_071c68cb9fa54058,NOT NULL,NOT NULL,NOT NULL
699,ase_pt_004a747141f34b53,NOT NULL,NOT NULL,NOT NULL
700,ase_pt_004a747141f34b53,NOT NULL,NOT NULL,NOT NULL
701,ase_pt_b17fef4b11414c67,NOT NULL,NOT NULL,NOT NULL
702,ase_pt_b17fef4b11414c67,NOT NULL,NOT NULL,NOT NULL
703,ase_pt_b17fef4b11414c67,NOT NULL,NOT NULL,NOT NULL
704,ase_pt_b17fef4b11414c67,NOT NULL,NOT NULL,NOT NULL
705,ase_pt_52db46c029b748f6,NOT NULL,NOT NULL,NOT NULL
706,ase_pt_52db46c029b748f6,NOT NULL,NOT NULL,NOT NULL
707,ase_pt_9ae3a43abb114bb3,NOT NULL,NOT NULL,NOT NULL
708,ase_pt_9ae3a43abb114bb3,NOT NULL,NOT NULL,NOT NULL
709,ase_pt_9ae3a43abb114bb3,NOT NULL,NOT NULL,NOT NULL
710,ase_pt_3c3d96cd00fa4b9f,NOT NULL,NOT NULL,NOT NULL
711,ase_pt_3c3d96cd00fa4b9f,NOT NULL,NOT NULL,NOT NULL
712,ase_pt_3c3d96cd00fa4b9f,NOT NULL,NOT NULL,NOT NULL
713,ase_pt_3c3d96cd00fa4b9f,NOT NULL,NOT NULL,NOT NULL
714,ase_pt_e2d687d64f954cd6,NOT NULL,NOT NULL,NOT NULL
715,ase_pt_e2d687d64f954cd6,NOT NULL,NOT NULL,NOT NULL
716,ase_pt_e2d687d64f954cd6,NOT NULL,NOT NULL,NOT NULL
717,ase_pt_e2d687d64f954cd6,NOT NULL,NOT NULL,NOT NULL
718,ase_pt_b0bae41a8b684f02,NOT NULL,NOT NULL,NOT NULL
719,ase_pt_b0bae41a8b684f02,NOT NULL,NOT NULL,NOT NULL
720,ase_pt_007d3f1af7e84a77,NOT NULL,NOT NULL,NOT NULL
721,ase_pt_007d3f1af7e84a77,NOT NULL,NOT NULL,NOT NULL
722,ase_pt_0e212e6ad17744d0,NOT NULL,NOT NULL,NOT NULL
723,ase_pt_d9ff3f43e29b426f,NOT NULL,NOT NULL,NOT NULL
724,ase_pt_d9ff3f43e29b426f,NOT NULL,NOT NULL,NOT NULL
725,ase_pt_752066dea78b41bf,NOT NULL,NOT NULL,NOT NULL
726,ase_pt_752066dea78b41bf,NOT NULL,NOT NULL,NOT NULL
727,ase_pt_752066dea78b41bf,NOT NULL,NOT NULL,NOT NULL
728,ase_pt_752066dea78b41bf,NOT NULL,NOT NULL,NOT NULL
729,ase_pt_e99a1c0bac7a44b8,NOT NULL,NOT NULL,NOT NULL
730,ase_pt_e99a1c0bac7a44b8,NOT NULL,NOT NULL,NOT NULL
731,ase_pt_e99a1c0bac7a44b8,NOT NULL,NOT NULL,NOT NULL
732,ase_pt_e99a1c0bac7a44b8,NOT NULL,NOT NULL,NOT NULL
733,ase_pt_e99a1c0bac7a44b8,NOT NULL,NOT NULL,NOT NULL
734,ase_pt_23c047592c864aa6,NOT NULL,NOT NULL,NOT NULL
735,ase_pt_23c047592c864aa6,NOT NULL,NOT NULL,NOT NULL
736,ase_pt_23c047592c864aa6,NOT NULL,NOT NULL,NOT NULL
737,ase_pt_23c047592c864aa6,NOT NULL,NOT NULL,NOT NULL
738,ase_pt_23c047592c864aa6,NOT NULL,NOT NULL,NOT NULL
739,ase_pt_23c047592c864aa6,NOT NULL,NOT NULL,NOT NULL
740,ase_pt_5a58675379e94007,NOT NULL,NOT NULL,NOT NULL
741,ase_pt_5a58675379e94007,NOT NULL,NOT NULL,NOT NULL
742,ase_pt_5a58675379e94007,NOT NULL,NOT NULL,NOT NULL
743,ase_pt_5a58675379e94007,NOT NULL,NOT NULL,NOT NULL
744,ase_pt_5a58675379e94007,NOT NULL,NOT NULL,NOT NULL
745,ase_pt_5a58675379e94007,NOT NULL,NOT NULL,NOT NULL
746,ase_pt_5a58675379e94007,NOT NULL,NOT NULL,NOT NULL
747,ase_pt_5a58675379e94007,NOT NULL,NOT NULL,NOT NULL
748,ase_pt_374d35422d344aa3,NOT NULL,NOT NULL,NOT NULL
749,ase_pt_d290c1a0e61b449f,NOT NULL,NOT NULL,NOT NULL
750,ase_pt_172a972a10174266,NOT NULL,NOT NULL,NOT NULL
751,ase_pt_e7789d15879a45eb,NOT NULL,NOT NULL,NOT NULL
752,ase_pt_1b16a124b3174a1d,NOT NULL,NOT NULL,NOT NULL
753,ase_pt_c985351fe54449c8,NOT NULL,NOT NULL,NOT NULL
754,ase_pt_26b9a78175254dcd,NOT NULL,NOT NULL,NOT NULL
755,ase_pt_26b9a78175254dcd,NOT NULL,NOT NULL,NOT NULL
756,ase_pt_a786e2c48589413f,NOT NULL,NOT NULL,NOT NULL
757,ase_pt_a786e2c48589413f,NOT NULL,NOT NULL,NOT NULL
758,ase_pt_ff4857b9ca1e4f31,NOT NULL,NOT NULL,NOT NULL
759,ase_pt_ff4857b9ca1e4f31,NOT NULL,NOT NULL,NOT NULL
760,ase_pt_07bdcfff5f604dac,NOT NULL,NOT NULL,NOT NULL
761,ase_pt_07bdcfff5f604dac,NOT NULL,NOT NULL,NOT NULL
762,ase_pt_9c6a842c94f74f0c,NOT NULL,NOT NULL,NOT NULL
763,ase_pt_9c6a842c94f74f0c,NOT NULL,NOT NULL,NOT NULL
764,ase_pt_a0f182a9ba75429b,NOT NULL,NOT NULL,NOT NULL
765,ase_pt_a0f182a9ba75429b,NOT NULL,NOT NULL,NOT NULL
766,ase_pt_00b9fcf63ec84443,NOT NULL,NOT NULL,NOT NULL
767,ase_pt_00b9fcf63ec84443,NOT NULL,NOT NULL,NOT NULL
768,ase_pt_89e9a7a206094b5d,NOT NULL,NOT NULL,NOT NULL
769,ase_pt_89e9a7a206094b5d,NOT NULL,NOT NULL,NOT NULL
770,ase_pt_9221343a8ff442c1,NOT NULL,NOT NULL,NOT NULL
771,ase_pt_9221343a8ff442c1,NOT NULL,NOT NULL,NOT NULL
772,ase_pt_2be32f47df1f4199,NOT NULL,NOT NULL,NOT NULL
773,ase_pt_2be32f47df1f4199,NOT NULL,NOT NULL,NOT NULL
774,ase_pt_3a461d2fa135461e,NOT NULL,NOT NULL,NOT NULL
775,ase_pt_3a461d2fa135461e,NOT NULL,NOT NULL,NOT NULL
776,ase_pt_8b344752f60546a1,NOT NULL,NOT NULL,NOT NULL
777,ase_pt_8b344752f60546a1,NOT NULL,NOT NULL,NOT NULL
778,ase_pt_9b4f4bfe915d486c,NOT NULL,NOT NULL,NOT NULL
779,ase_pt_9b4f4bfe915d486c,NOT NULL,NOT NULL,NOT NULL
780,ase_pt_d66365d89f08431d,NOT NULL,NOT NULL,NOT NULL
781,ase_pt_d66365d89f08431d,NOT NULL,NOT NULL,NOT NULL
782,ase_pt_36c1bab4acbe416d,NOT NULL,NOT NULL,NOT NULL
783,ase_pt_36c1bab4acbe416d,NOT NULL,NOT NULL,NOT NULL
784,ase_pt_072d99d8825b437b,NOT NULL,NOT NULL,NOT NULL
785,ase_pt_072d99d8825b437b,NOT NULL,NOT NULL,NOT NULL
786,ase_pt_13ff268f37fb45d6,NOT NULL,NOT NULL,NOT NULL
787,ase_pt_13ff268f37fb45d6,NOT NULL,NOT NULL,NOT NULL
788,ase_pt_824858ba1134432d,NOT NULL,NOT NULL,NOT NULL
789,ase_pt_824858ba1134432d,NOT NULL,NOT NULL,NOT NULL
790,ase_pt_81456c16dc9141dc,NOT NULL,NOT NULL,NOT NULL
791,ase_pt_81456c16dc9141dc,NOT NULL,NOT NULL,NOT NULL
792,ase_pt_68dedcd545444fa1,NOT NULL,NOT NULL,NOT NULL
793,ase_pt_68dedcd545444fa1,NOT NULL,NOT NULL,NOT NULL
794,ase_pt_5dd2701e8ad6448e,NOT NULL,NOT NULL,NOT NULL
795,ase_pt_5dd2701e8ad6448e,NOT NULL,NOT NULL,NOT NULL
796,ase_pt_d4b58757814f4b80,NOT NULL,NOT NULL,NOT NULL
797,ase_pt_d4b58757814f4b80,NOT NULL,NOT NULL,NOT NULL
798,ase_pt_5dc715014dd84a43,NOT NULL,NOT NULL,NOT NULL
799,ase_pt_5dc715014dd84a43,NOT NULL,NOT NULL,NOT NULL
800,ase_pt_5dc715014dd84a43,NOT NULL,NOT NULL,NOT NULL
801,ase_pt_5dc715014dd84a43,NOT NULL,NOT NULL,NOT NULL
802,ase_pt_29707c7594b24de3,NOT NULL,NOT NULL,NOT NULL
803,ase_pt_29707c7594b24de3,NOT NULL,NOT NULL,NOT NULL
804,ase_pt_29707c7594b24de3,NOT NULL,NOT NULL,NOT NULL
805,ase_pt_29707c7594b24de3,NOT NULL,NOT NULL,NOT NULL
806,ase_pt_7f4cbe9e07c348b3,NOT NULL,NOT NULL,NOT NULL
807,ase_pt_7f4cbe9e07c348b3,NOT NULL,NOT NULL,NOT NULL
808,ase_pt_e0843e5730d14f6a,NOT NULL,NOT NULL,NOT NULL
809,ase_pt_e0843e5730d14f6a,NOT NULL,NOT NULL,NOT NULL
810,ase_pt_24c4ba6f47cb4240,NOT NULL,NOT NULL,NOT NULL
811,ase_pt_24c4ba6f47cb4240,NOT NULL,NOT NULL,NOT NULL
812,ase_pt_55f2879c9c234ae8,NOT NULL,NOT NULL,NOT NULL
813,ase_pt_55f2879c9c234ae8,NOT NULL,NOT NULL,NOT NULL
814,ase_pt_7904fd855b78444d,NOT NULL,NOT NULL,NOT NULL
815,ase_pt_7904fd855b78444d,NOT NULL,NOT NULL,NOT NULL
816,ase_pt_7904fd855b78444d,NOT NULL,NOT NULL,NOT NULL
817,ase_pt_7904fd855b78444d,NOT NULL,NOT NULL,NOT NULL
818,ase_pt_53fd94a5236f4933,NOT NULL,NOT NULL,NOT NULL
819,ase_pt_53fd94a5236f4933,NOT NULL,NOT NULL,NOT NULL
820,ase_pt_04f4c3ecbe4a4039,NOT NULL,NOT NULL,NOT NULL
821,ase_pt_04f4c3ecbe4a4039,NOT NULL,NOT NULL,NOT NULL
822,ase_pt_b70d6af2f94d4814,NOT NULL,NOT NULL,NOT NULL
823,ase_pt_b70d6af2f94d4814,NOT NULL,NOT NULL,NOT NULL
824,ase_pt_a36cd5a474524c44,NOT NULL,NOT NULL,NOT NULL
825,ase_pt_a36cd5a474524c44,NOT NULL,NOT NULL,NOT NULL
826,ase_pt_94869ecb05004e5d,NOT NULL,NOT NULL,NOT NULL
827,ase_pt_94869ecb05004e5d,NOT NULL,NOT NULL,NOT NULL
828,ase_pt_68eeb4f5c58f48cd,NOT NULL,NOT NULL,NOT NULL
829,ase_pt_68eeb4f5c58f48cd,NOT NULL,NOT NULL,NOT NULL
830,ase_pt_3fea564c077e49df,NOT NULL,NOT NULL,NOT NULL
831,ase_pt_3fea564c077e49df,NOT NULL,NOT NULL,NOT NULL
832,ase_pt_751823b026db4dd0,NOT NULL,NOT NULL,NOT NULL
833,ase_pt_751823b026db4dd0,NOT NULL,NOT NULL,NOT NULL
834,ase_pt_34b7749cae3b494d,NOT NULL,NOT NULL,NOT NULL
835,ase_pt_34b7749cae3b494d,NOT NULL,NOT NULL,NOT NULL
836,ase_pt_34b7749cae3b494d,NOT NULL,NOT NULL,NOT NULL
837,ase_pt_34b7749cae3b494d,NOT NULL,NOT NULL,NOT NULL
838,ase_pt_6bb95b5aa7244b82,NOT NULL,NOT NULL,NOT NULL
839,ase_pt_6bb95b5aa7244b82,NOT NULL,NOT NULL,NOT NULL
840,ase_pt_df9ef3680a77413b,NOT NULL,NOT NULL,NOT NULL
841,ase_pt_df9ef3680a77413b,NOT NULL,NOT NULL,NOT NULL
842,ase_pt_0fd2fff6f13649d5,NOT NULL,NOT NULL,NOT NULL
843,ase_pt_0fd2fff6f13649d5,NOT NULL,NOT NULL,NOT NULL
844,ase_pt_0ec22af1f8694c35,NOT NULL,NOT NULL,NOT NULL
845,ase_pt_0ec22af1f8694c35,NOT NULL,NOT NULL,NOT NULL
846,ase_pt_78bec6a96d964fd6,NOT NULL,NOT NULL,NOT NULL
847,ase_pt_78bec6a96d964fd6,NOT NULL,NOT NULL,NOT NULL
848,ase_pt_f524316759cb4ded,NOT NULL,NOT NULL,NOT NULL
849,ase_pt_f524316759cb4ded,NOT NULL,NOT NULL,NOT NULL
850,ase_pt_f524316759cb4ded,NOT NULL,NOT NULL,NOT NULL
851,ase_pt_f524316759cb4ded,NOT NULL,NOT NULL,NOT NULL
852,ase_pt_155673414d9c4237,NOT NULL,NOT NULL,NOT NULL
853,ase_pt_155673414d9c4237,NOT NULL,NOT NULL,NOT NULL
854,ase_pt_492673dfeb9d4bb4,NOT NULL,NOT NULL,NOT NULL
855,ase_pt_492673dfeb9d4bb4,NOT NULL,NOT NULL,NOT NULL
856,ase_pt_e8daada75c2d4937,NOT NULL,NOT NULL,NOT NULL
857,ase_pt_e8daada75c2d4937,NOT NULL,NOT NULL,NOT NULL
858,ase_pt_bb16728c9ab74c57,NOT NULL,NOT NULL,NOT NULL
859,ase_pt_bb16728c9ab74c57,NOT NULL,NOT NULL,NOT NULL
860,ase_pt_dda2c92bd3bf4532,NOT NULL,NOT NULL,NOT NULL
861,ase_pt_dda2c92bd3bf4532,NOT NULL,NOT NULL,NOT NULL
862,ase_pt_6380627d787b417b,NOT NULL,NOT NULL,NOT NULL
863,ase_pt_6380627d787b417b,NOT NULL,NOT NULL,NOT NULL
864,ase_pt_6380627d787b417b,NOT NULL,NOT NULL,NOT NULL
865,ase_pt_6380627d787b417b,NOT NULL,NOT NULL,NOT NULL
866,ase_pt_989392eefb9541f2,NOT NULL,NOT NULL,NOT NULL
867,ase_pt_989392eefb9541f2,NOT NULL,NOT NULL,NOT NULL
868,ase_pt_989392eefb9541f2,NOT NULL,NOT NULL,NOT NULL
869,ase_pt_989392eefb9541f2,NOT NULL,NOT NULL,NOT NULL
870,ase_pt_c15348efbf064e5a,NOT NULL,NOT NULL,NOT NULL
871,ase_pt_c15348efbf064e5a,NOT NULL,NOT NULL,NOT NULL
872,ase_pt_c15348efbf064e5a,NOT NULL,NOT NULL,NOT NULL
873,ase_pt_c15348efbf064e5a,NOT NULL,NOT NULL,NOT NULL
874,ase_pt_1efc5e19f4d2470b,NOT NULL,NOT NULL,NOT NULL
875,ase_pt_1efc5e19f4d2470b,NOT NULL,NOT NULL,NOT NULL
876,ase_pt_1efc5e19f4d2470b,NOT NULL,NOT NULL,NOT NULL
877,ase_pt_1efc5e19f4d2470b,NOT NULL,NOT NULL,NOT NULL
878,ase_pt_83d56a0a0f0f40a3,NOT NULL,NOT NULL,NOT NULL
879,ase_pt_83d56a0a0f0f40a3,NOT NULL,NOT NULL,NOT NULL
880,ase_pt_83d56a0a0f0f40a3,NOT NULL,NOT NULL,NOT NULL
881,ase_pt_7d604ae2b8b84008,NOT NULL,NOT NULL,NOT NULL
882,ase_pt_7d604ae2b8b84008,NOT NULL,NOT NULL,NOT NULL
883,ase_pt_7d604ae2b8b84008,NOT NULL,NOT NULL,NOT NULL
884,ase_pt_5531bb51b3f046e0,NOT NULL,NOT NULL,NOT NULL
885,ase_pt_5531bb51b3f046e0,NOT NULL,NOT NULL,NOT NULL
886,ase_pt_5531bb51b3f046e0,NOT NULL,NOT NULL,NOT NULL
887,ase_pt_5531bb51b3f046e0,NOT NULL,NOT NULL,NOT NULL
888,ase_pt_bb138449b1884e36,NOT NULL,NOT NULL,NOT NULL
889,ase_pt_bb138449b1884e36,NOT NULL,NOT NULL,NOT NULL
890,ase_pt_bb138449b1884e36,NOT NULL,NOT NULL,NOT NULL
891,ase_pt_848e090753ce4b78,NOT NULL,NOT NULL,NOT NULL
892,ase_pt_848e090753ce4b78,NOT NULL,NOT NULL,NOT NULL
893,ase_pt_848e090753ce4b78,NOT NULL,NOT NULL,NOT NULL
894,ase_pt_c7352c9de31649d5,NOT NULL,NOT NULL,NOT NULL
895,ase_pt_c7352c9de31649d5,NOT NULL,NOT NULL,NOT NULL
896,ase_pt_c7352c9de31649d5,NOT NULL,NOT NULL,NOT NULL
897,ase_pt_63167d95b92d46a9,NOT NULL,NOT NULL,NOT NULL
898,ase_pt_63167d95b92d46a9,NOT NULL,NOT NULL,NOT NULL
899,ase_pt_63167d95b92d46a9,NOT NULL,NOT NULL,NOT NULL
900,ase_pt_4e005621b9684abd,NOT NULL,NOT NULL,NOT NULL
901,ase_pt_4e005621b9684abd,NOT NULL,NOT NULL,NOT NULL
902,ase_pt_4e005621b9684abd,NOT NULL,NOT NULL,NOT NULL
903,ase_pt_03849d666efe4824,NOT NULL,NOT NULL,NOT NULL
904,ase_pt_03849d666efe4824,NOT NULL,NOT NULL,NOT NULL
905,ase_pt_03849d666efe4824,NOT NULL,NOT NULL,NOT NULL
906,ase_pt_e7742d0825944040,NOT NULL,NOT NULL,NOT NULL
907,ase_pt_e7742d0825944040,NOT NULL,NOT NULL,NOT NULL
908,ase_pt_e7742d0825944040,NOT NULL,NOT NULL,NOT NULL
909,ase_pt_e7742d0825944040,NOT NULL,NOT NULL,NOT NULL
910,ase_pt_e7742d0825944040,NOT NULL,NOT NULL,NOT NULL
911,ase_pt_e7742d0825944040,NOT NULL,NOT NULL,NOT NULL
912,ase_pt_8dbc75e418544b88,NOT NULL,NOT NULL,NOT NULL
913,ase_pt_8dbc75e418544b88,NOT NULL,NOT NULL,NOT NULL
914,ase_pt_8dbc75e418544b88,NOT NULL,NOT NULL,NOT NULL
915,ase_pt_c45fec7c13434445,NOT NULL,NOT NULL,NOT NULL
916,ase_pt_c45fec7c13434445,NOT NULL,NOT NULL,NOT NULL
917,ase_pt_c45fec7c13434445,NOT NULL,NOT NULL,NOT NULL
918,ase_pt_0e5e83ab54cb4538,NOT NULL,NOT NULL,NOT NULL
919,ase_pt_0e5e83ab54cb4538,NOT NULL,NOT NULL,NOT NULL
920,ase_pt_0e5e83ab54cb4538,NOT NULL,NOT NULL,NOT NULL
921,ase_pt_0e5e83ab54cb4538,NOT NULL,NOT NULL,NOT NULL
922,ase_pt_ff3f24f24b8e45f4,NOT NULL,NOT NULL,NOT NULL
923,ase_pt_ff3f24f24b8e45f4,NOT NULL,NOT NULL,NOT NULL
924,ase_pt_ff3f24f24b8e45f4,NOT NULL,NOT NULL,NOT NULL
925,ase_pt_ff3f24f24b8e45f4,NOT NULL,NOT NULL,NOT NULL
926,ase_pt_762319e20bcf4980,NOT NULL,NOT NULL,NOT NULL
927,ase_pt_762319e20bcf4980,NOT NULL,NOT NULL,NOT NULL
928,ase_pt_762319e20bcf4980,NOT NULL,NOT NULL,NOT NULL
929,ase_pt_762319e20bcf4980,NOT NULL,NOT NULL,NOT NULL
930,ase_pt_c5e54d1c2fad41cc,NOT NULL,NOT NULL,NOT NULL
931,ase_pt_c5e54d1c2fad41cc,NOT NULL,NOT NULL,NOT NULL
932,ase_pt_c5e54d1c2fad41cc,NOT NULL,NOT NULL,NOT NULL
933,ase_pt_c5e54d1c2fad41cc,NOT NULL,NOT NULL,NOT NULL
934,ase_pt_bfcfa9b74a7841ec,NOT NULL,NOT NULL,NOT NULL
935,ase_pt_bfcfa9b74a7841ec,NOT NULL,NOT NULL,NOT NULL
936,ase_pt_bfcfa9b74a7841ec,NOT NULL,NOT NULL,NOT NULL
937,ase_pt_bfcfa9b74a7841ec,NOT NULL,NOT NULL,NOT NULL
938,ase_pt_6902ab81fd5c473c,NOT NULL,NOT NULL,NOT NULL
939,ase_pt_6902ab81fd5c473c,NOT NULL,NOT NULL,NOT NULL
940,ase_pt_6902ab81fd5c473c,NOT NULL,NOT NULL,NOT NULL
941,ase_pt_6902ab81fd5c473c,NOT NULL,NOT NULL,NOT NULL
942,ase_pt_1ec92c1858a942b5,NOT NULL,NOT NULL,NOT NULL
943,ase_pt_1ec92c1858a942b5,NOT NULL,NOT NULL,NOT NULL
944,ase_pt_1ec92c1858a942b5,NOT NULL,NOT NULL,NOT NULL
945,ase_pt_1ec92c1858a942b5,NOT NULL,NOT NULL,NOT NULL
946,ase_pt_1ec92c1858a942b5,NOT NULL,NOT NULL,NOT NULL
947,ase_pt_1ec92c1858a942b5,NOT NULL,NOT NULL,NOT NULL
948,ase_pt_1ec92c1858a942b5,NOT NULL,NOT NULL,NOT NULL
949,ase_pt_1ec92c1858a942b5,NOT NULL,NOT NULL,NOT NULL
950,ase_pt_c985b0ea78c349bf,NOT NULL,NOT NULL,NOT NULL
951,ase_pt_c985b0ea78c349bf,NOT NULL,NOT NULL,NOT NULL
952,ase_pt_c985b0ea78c349bf,NOT NULL,NOT NULL,NOT NULL
953,ase_pt_c985b0ea78c349bf,NOT NULL,NOT NULL,NOT NULL
954,ase_pt_725a2fc7d4474ae9,NOT NULL,NOT NULL,NOT NULL
955,ase_pt_725a2fc7d4474ae9,NOT NULL,NOT NULL,NOT NULL
956,ase_pt_725a2fc7d4474ae9,NOT NULL,NOT NULL,NOT NULL
957,ase_pt_725a2fc7d4474ae9,NOT NULL,NOT NULL,NOT NULL
958,ase_pt_10e90105a8cd4fd0,NOT NULL,NOT NULL,NOT NULL
959,ase_pt_10e90105a8cd4fd0,NOT NULL,NOT NULL,NOT NULL
960,ase_pt_10e90105a8cd4fd0,NOT NULL,NOT NULL,NOT NULL
961,ase_pt_10e90105a8cd4fd0,NOT NULL,NOT NULL,NOT NULL
962,ase_pt_d742e132255243af,NOT NULL,NOT NULL,NOT NULL
963,ase_pt_d742e132255243af,NOT NULL,NOT NULL,NOT NULL
964,ase_pt_d742e132255243af,NOT NULL,NOT NULL,NOT NULL
965,ase_pt_d742e132255243af,NOT NULL,NOT NULL,NOT NULL
966,ase_pt_630c5bfba91c45a1,NOT NULL,NOT NULL,NOT NULL
967,ase_pt_630c5bfba91c45a1,NOT NULL,NOT NULL,NOT NULL
968,ase_pt_630c5bfba91c45a1,NOT NULL,NOT NULL,NOT NULL
969,ase_pt_630c5bfba91c45a1,NOT NULL,NOT NULL,NOT NULL
970,ase_pt_bb4541f2bdfc46ca,NOT NULL,NOT NULL,NOT NULL
971,ase_pt_bb4541f2bdfc46ca,NOT NULL,NOT NULL,NOT NULL
972,ase_pt_d8dc2fb768cf4d72,NOT NULL,NOT NULL,NOT NULL
973,ase_pt_d8dc2fb768cf4d72,NOT NULL,NOT NULL,NOT NULL
974,ase_pt_2b1cb0acde8a4d2a,NOT NULL,NOT NULL,NOT NULL
975,ase_pt_2b1cb0acde8a4d2a,NOT NULL,NOT NULL,NOT NULL
976,ase_pt_2b1cb0acde8a4d2a,NOT NULL,NOT NULL,NOT NULL
977,ase_pt_98a9900391574b3c,NOT NULL,NOT NULL,NOT NULL
978,ase_pt_98a9900391574b3c,NOT NULL,NOT NULL,NOT NULL
979,ase_pt_98a9900391574b3c,NOT NULL,NOT NULL,NOT NULL
980,ase_pt_df0d1012524347fb,NOT NULL,NOT NULL,NOT NULL
981,ase_pt_df0d1012524347fb,NOT NULL,NOT NULL,NOT NULL
982,ase_pt_df0d1012524347fb,NOT NULL,NOT NULL,NOT NULL
983,ase_pt_df0d1012524347fb,NOT NULL,NOT NULL,NOT NULL
984,ase_pt_963783dd4e834ad5,NOT NULL,NOT NULL,NOT NULL
985,ase_pt_963783dd4e834ad5,NOT NULL,NOT NULL,NOT NULL
986,ase_pt_963783dd4e834ad5,NOT NULL,NOT NULL,NOT NULL
987,ase_pt_963783dd4e834ad5,NOT NULL,NOT NULL,NOT NULL
988,ase_pt_3f620ebb349a4df9,NOT NULL,NOT NULL,NOT NULL
989,ase_pt_3f620ebb349a4df9,NOT NULL,NOT NULL,NOT NULL
990,ase_pt_3f620ebb349a4df9,NOT NULL,NOT NULL,NOT NULL
991,ase_pt_3f620ebb349a4df9,NOT NULL,NOT NULL,NOT NULL
992,ase_pt_bf9746964617425a,NOT NULL,NOT NULL,NOT NULL
993,ase_pt_bf9746964617425a,NOT NULL,NOT NULL,NOT NULL
994,ase_pt_305c8be299544ad0,NOT NULL,NOT NULL,NOT NULL
995,ase_pt_305c8be299544ad0,NOT NULL,NOT NULL,NOT NULL
996,ase_pt_dea8aa2dc202496f,NOT NULL,NOT NULL,NOT NULL
997,ase_pt_dea8aa2dc202496f,NOT NULL,NOT NULL,NOT NULL
998,ase_pt_dea8aa2dc202496f,NOT NULL,NOT NULL,NOT NULL
999,ase_pt_dea8aa2dc202496f,NOT NULL,NOT NULL,NOT NULL
1000,ase_pt_f3afc3f4ede84b03,NOT NULL,NOT NULL,NOT NULL
1001,ase_pt_f3afc3f4ede84b03,NOT NULL,NOT NULL,NOT NULL
1002,ase_pt_f3afc3f4ede84b03,NOT NULL,NOT NULL,NOT NULL
1003,ase_pt_f3afc3f4ede84b03,NOT NULL,NOT NULL,NOT NULL
1004,ase_pt_a2df9c7deeea4407,NOT NULL,NOT NULL,NOT NULL
1005,ase_pt_a2df9c7deeea4407,NOT NULL,NOT NULL,NOT NULL
1006,ase_pt_c8bf85c6ede2488b,NOT NULL,NOT NULL,NOT NULL
1007,ase_pt_c8bf85c6ede2488b,NOT NULL,NOT NULL,NOT NULL
1008,ase_pt_5e1802c0f78045cb,NOT NULL,NOT NULL,NOT NULL
1009,ase_pt_5e1802c0f78045cb,NOT NULL,NOT NULL,NOT NULL
1010,ase_pt_c8dd09199fb94cf3,NOT NULL,NOT NULL,NOT NULL
1011,ase_pt_c8dd09199fb94cf3,NOT NULL,NOT NULL,NOT NULL
1012,ase_pt_f352a5bb0a3845c7,NOT NULL,NOT NULL,NOT NULL
1013,ase_pt_f352a5bb0a3845c7,NOT NULL,NOT NULL,NOT NULL
1014,ase_pt_f352a5bb0a3845c7,NOT NULL,NOT NULL,NOT NULL
1015,ase_pt_496875cb2f7d476e,NOT NULL,NOT NULL,NOT NULL
1016,ase_pt_496875cb2f7d476e,NOT NULL,NOT NULL,NOT NULL
1017,ase_pt_496875cb2f7d476e,NOT NULL,NOT NULL,NOT NULL
1018,ase_pt_496875cb2f7d476e,NOT NULL,NOT NULL,NOT NULL
1019,ase_pt_d8d2ea56d692462f,NOT NULL,NOT NULL,NOT NULL
1020,ase_pt_d8d2ea56d692462f,NOT NULL,NOT NULL,NOT NULL
1021,ase_pt_bed69d2bf32e4b21,NOT NULL,NOT NULL,NOT NULL
1022,ase_pt_bed69d2bf32e4b21,NOT NULL,NOT NULL,NOT NULL
1023,ase_pt_bed69d2bf32e4b21,NOT NULL,NOT NULL,NOT NULL
1024,ase_pt_bed69d2bf32e4b21,NOT NULL,NOT NULL,NOT NULL
1025,ase_pt_ea93f5edcbd049a6,NOT NULL,NOT NULL,NOT NULL
1026,ase_pt_ea93f5edcbd049a6,NOT NULL,NOT NULL,NOT NULL
1027,ase_pt_16cf6d806ea34cdc,NOT NULL,NOT NULL,NOT NULL
1028,ase_pt_16cf6d806ea34cdc,NOT NULL,NOT NULL,NOT NULL
1029,ase_pt_16cf6d806ea34cdc,NOT NULL,NOT NULL,NOT NULL
1030,ase_pt_d3b5f2da35984057,NOT NULL,NOT NULL,NOT NULL
1031,ase_pt_d3b5f2da35984057,NOT NULL,NOT NULL,NOT NULL
1032,ase_pt_d3b5f2da35984057,NOT NULL,NOT NULL,NOT NULL
1033,ase_pt_d3b5f2da35984057,NOT NULL,NOT NULL,NOT NULL
